Week,Google_Search,Google_Display,Meta,Instagram,YouTube,TV,Radio,Influencer,Affiliate,Email,Discount,Price,Temperature,Competitor_Spend,Holiday,Sales,Revenue,Orders,Google_Search_zscore,Google_Display_zscore,Meta_zscore,Instagram_zscore,YouTube_zscore,TV_zscore,Radio_zscore,Influencer_zscore,Affiliate_zscore,Email_zscore,IsolationForest_Outlier,Google_Search_Adstock,Google_Display_Adstock,Meta_Adstock,Instagram_Adstock,YouTube_Adstock,TV_Adstock,Radio_Adstock,Influencer_Adstock,Affiliate_Adstock,Email_Adstock,Google_Search_Weibull,Google_Search_Hill,Google_Display_Hill,Meta_Hill,Instagram_Hill,YouTube_Hill,TV_Hill,Radio_Hill,Influencer_Hill,Affiliate_Hill,Email_Hill
2022-04-11,29692.0,125983.0,122634.0,111865.0,75318.0,152596.0,111659.0,144677.0,160507.0,61424.0,10.0,990.4688615720166,35.94167099278443,98651.0,0.0,3707513.0,3707513.0,3743.0,-1.60749391979879,0.3380067256687397,0.2525155825021661,-0.0036928473144694,-0.6989043228414156,0.8137530432951552,-0.0523999117000079,0.5934172876332213,0.9757430440913976,-1.0364988067323593,1,214439.1113779016,312819.5788202668,264014.33750018023,295189.3144238334,256485.87776256984,394681.4865353416,326079.6639487897,246389.7109567628,397139.92279646336,203474.17096762304,89715.26424957134,0.37171130060079366,0.5675320892399108,0.492825549605214,0.5181541073989134,0.44968788922475605,0.6772846789999936,0.5630057182614404,0.42922540839216927,0.6894867496653125,0.34615702574501717
2022-04-18,196830.0,144123.0,109930.0,132428.0,151886.0,120424.0,184134.0,196422.0,57384.0,161706.0,10.0,959.4504803433656,35.767534539408416,63893.0,0.0,4060524.0,4060524.0,4232.0,1.7229875113121953,0.6856403767831701,0.023482379658997,0.4071308454137743,0.7747107024603114,0.1928756811189765,1.361017328077741,1.5728639946462657,-0.9780641209316876,0.9260848286722856,1,325493.46682674094,331814.74729216006,268338.6025001081,309541.5886543,305777.52665754186,357232.891921205,379781.7983692738,344255.8265740577,295667.953677878,283790.5025805738,98913.44305033814,0.5768244371043831,0.5962079775509975,0.5009481634327986,0.5418020679190921,0.5373394935086561,0.6322633193989993,0.6360544680130054,0.594820383363505,0.5517187698634467,0.5073544030415399
2022-04-25,57065.0,169661.0,26801.0,43624.0,135033.0,35048.0,95713.0,163273.0,101929.0,155870.0,0.0,996.0910778771632,35.48012994148332,116418.0,0.0,3149444.0,3149444.0,3161.0,-1.0620448405122065,1.175048766097411,-1.475203161835792,-1.3670649046732248,0.4503606603877745,-1.4547690308402872,-0.3633809576537297,0.9454086097631772,-0.1340977878541653,0.8118705320266112,1,252361.08009604452,368749.848375296,187804.1615000649,229348.95319258,318499.5159945251,249387.73515272295,323582.0790215642,369826.4959444346,279329.77220672683,326144.30154834426,103002.9728761609,0.45036102244260107,0.645833127162459,0.32961935903791145,0.3936259109893472,0.5575347420415041,0.455909979895518,0.5592187114676871,0.6288360803999931,0.5234651735108485,0.5763059304917724
2022-05-02,119299.0,63484.0,123150.0,43321.0,96077.0,186183.0,95418.0,49426.0,147959.0,42420.0,15.0,1056.4683750372585,35.083648205225686,175074.0,0.0,3922288.0,3922288.0,3712.0,0.1780632221890408,-0.859719600737037,0.2618182535244485,-1.3731184755965655,-0.2993800527777003,1.4619380477527988,-0.3691340875017385,-1.2095255723474427,0.7380039140553273,-1.408419384774579,1,270715.64805762673,284733.9090251776,235832.4969000389,180930.371915548,287176.70959671505,335815.6410916338,289567.2474129385,271321.8975666608,315556.8633240361,238106.5809290065,106341.8404564315,0.48530524245488166,0.5208993532492995,0.4367253083141089,0.2877450904818289,0.5060288173724862,0.6030734153660039,0.5039652550021337,0.47695901800736223,0.5836612091959349,0.4202819475564989
2022-05-09,183678.0,102989.0,199208.0,161560.0,110474.0,188976.0,148232.0,37778.0,96153.0,140575.0,20.0,998.0249238577526,34.58387092714925,153065.0,0.0,4362966.0,4362966.0,4371.0,1.4609137053436445,-0.1026486312069612,1.6330247508359843,0.9891527204592054,-0.0222977792526119,1.5158392808921146,0.6608516745075341,-1.4300028212272948,-0.2435320574659235,0.5125374841863802,1,346107.388834576,273829.3454151065,340707.4981400233,270118.2231493288,282780.025758029,390465.3846549802,321972.3484477631,200571.1385399965,285487.1179944216,283438.9485574039,113956.4562428146,0.6064858174324406,0.5013865306778632,0.6180647355986401,0.4738075058930968,0.49831489699040304,0.6725721354370796,0.5567586890777556,0.33258798435181613,0.5343302450261587,0.5067347521446149
2022-05-16,31534.0,56212.0,174697.0,42574.0,153515.0,74912.0,185904.0,196313.0,95388.0,49300.0,0.0,987.8814218039228,33.98808598536881,180351.0,0.0,3590253.0,3590253.0,3634.0,-1.570789239857027,-0.9990796840283348,1.191129848845358,-1.3880426256947032,0.8060621662077844,-0.6854461673008371,1.3955361071657937,1.570800806105065,-0.2580260353490597,-1.27377333252608,1,239198.4333007456,220509.6072490639,379121.498884014,204644.93388959728,323183.01545481745,309191.2307929881,379087.4090686579,316655.6831239979,266680.270796653,219363.3691344424,113194.42620818964,0.4240066395083297,0.39470399337564216,0.6670798028938466,0.34073230445146785,0.5647244189882743,0.5629351536753374,0.6352067669275716,0.5539859599107311,0.5003111183454966,0.3809321237987607
2022-05-23,60397.0,63525.0,195333.0,156312.0,93319.0,54008.0,183038.0,62229.0,51401.0,109881.0,0.0,1015.5297059114138,33.304981265926365,241083.0,0.0,3261418.0,3261418.0,3211.0,-0.9956496214210256,-0.8589338796953782,1.563164576007798,0.8843040729156649,-0.3524600632230844,-1.0888659229557804,1.3396429880322571,-0.9671860962649612,-1.0914202904412356,-0.0881639587955124,1,203916.05998044732,195830.76434943837,422805.8993304084,279098.9603337584,287228.80927289044,239522.7384757929,410490.4454411947,252222.40987439876,211409.1624779918,241499.0214806654,107310.85313500324,0.34852771835069785,0.3396257697211871,0.7136381502908611,0.4901381308661897,0.5061195058939266,0.4359684440625045,0.671238410189136,0.44072540646795266,0.3862114183034195,0.4271907764097246
2022-05-30,111387.0,198274.0,21542.0,194293.0,145885.0,151132.0,164059.0,106652.0,139503.0,30749.0,15.0,972.143208283096,32.54451797384925,88635.0,0.0,3675974.0,3675974.0,3781.0,0.0204044666519988,1.7233862335360657,-1.570014686847775,1.643118189217344,0.6592164520314683,0.7854997653445793,0.9695119663869745,-0.1263326598819202,0.5777933559117976,-1.6368284074187984,1,233736.6359882684,315772.458609663,275225.539598245,361752.376200255,318222.28556373424,294845.6430854757,410353.2672647168,257985.44592463924,266348.49748679507,175648.41288839924,102216.89854077742,0.4127656499120914,0.572138056752727,0.5136154378563401,0.6175907011478994,0.5571050614679277,0.5394346545032901,0.671090876189423,0.45189060548507054,0.49968868794473914,0.28290763693086024
2022-06-06,21016.0,183707.0,41677.0,161550.0,129777.0,103559.0,188383.0,148267.0,147834.0,124131.0,15.0,1033.73657237584,31.717785376350147,237187.0,0.0,3367935.0,3367935.0,3258.0,-1.7803765491010368,1.4442252966130278,-1.2070122042244114,0.9889529326399532,0.3492045563627787,-0.1325966772392621,1.4438819000241452,0.6613700111461565,0.7356356170155991,0.1907177627947648,1,161257.98159296103,373170.4751657978,206812.323758947,378601.425720153,320710.37133824057,280466.3858512854,434594.96035883005,303058.2675547835,307643.098492077,229520.04773303957,92238.84245891236,0.250692368430499,0.6512655379491266,0.3735345491586879,0.6388514499640255,0.560944921221126,0.5145136015206442,0.6959139251464584,0.5322076095078008,0.5712674637707692,0.4024968933538403
2022-06-13,75591.0,83208.0,197804.0,170334.0,37368.0,75337.0,51575.0,199436.0,54084.0,176193.0,10.0,1019.8085181249644,30.836839096340288,145071.0,0.0,3603579.0,3603579.0,3533.0,-0.6928858282423329,-0.4817302879155912,1.607712832007914,1.1644465530710622,-1.4292837269031715,-0.6772442252728352,-1.2241661957263104,1.6299139970607464,-1.0405871627805106,1.2096047936321694,1,172345.7889557766,307110.2850994787,321891.39425536816,397494.8554320918,229794.22280294436,243616.83151077124,312331.97621529805,381270.9605328701,238669.8590952462,313905.0286398237,83531.93991138227,0.27649229427668437,0.5584687345784669,0.5909083742122757,0.661005563165351,0.39610749349769997,0.4443209330471123,0.5417077412647978,0.642947329656616,0.44504937266087047,0.5575261652350938
2022-06-20,43247.0,53828.0,59081.0,138831.0,166400.0,130616.0,83852.0,146503.0,130641.0,148563.0,15.0,1001.5546224819426,29.91452531430047,128518.0,0.0,3427768.0,3427768.0,3422.0,-1.3373897196844569,-1.0447664880116203,-0.8932453699767322,0.5350549860809408,1.0540447385749971,0.3895679002940235,-0.5946957818138384,0.6279804277821405,0.409890568983231,0.6688678134539687,1,146654.47337346594,238094.1710596872,252215.8365532209,377327.9132592551,304276.5336817666,276786.0989064628,271251.18572917883,375265.57631972205,273842.91545714776,336906.01718389423,74730.97903106584,0.21673844700026293,0.431893102874931,0.47000203018743736,0.6372952225160999,0.5348919043805787,0.5079125794977783,0.47132569461643814,0.6356253795598512,0.5135598863421663,0.5920762499476244
2022-06-27,44300.0,169783.0,113105.0,155504.0,111751.0,33350.0,152079.0,104878.0,125111.0,57487.0,10.0,1006.1726332653436,28.96429344204258,156233.0,0.0,3190869.0,3190869.0,3171.0,-1.3164070769164455,1.177386765294542,0.0807226519375755,0.8681612171200893,0.0022791508919693,-1.4875382015780452,0.735876388152584,-0.15991152659834,0.3051171079456578,-1.1135484444797925,1,132292.68402407956,312639.50263581227,264434.5019319325,381900.747955553,294316.92020906,199421.6593438777,314829.7114375073,330037.34579183324,289416.74927428865,259630.61031033652,66726.35120038575,0.18378661753210668,0.5672494090198128,0.49362049362260396,0.6428455292263452,0.5183006345691109,0.34887360287202823,0.5456599428702796,0.5743375247475215,0.5411266090385527,0.4629348490876465
2022-07-04,102798.0,23420.0,39065.0,115257.0,47306.0,44354.0,96242.0,77056.0,187523.0,184433.0,0.0,1081.669836422514,28.000000000000004,153651.0,0.0,2978224.0,2978224.0,2902.0,-0.1507445539885033,-1.6275032059326568,-1.2541024691666622,0.0640751809758676,-1.2380186276260774,-1.2751754484577331,-0.3530643281974699,-0.6865356696559671,1.4875983466937623,1.3708669259763018,-1,182173.61041444773,211003.70158148732,197725.7011591595,344397.4487733318,223896.152125436,164006.9956063266,285139.8268625044,275078.4074750999,361173.0495645732,340211.3661862019,64510.05888049766,0.29922025564512356,0.3738552974835261,0.3527563657063858,0.5941160297901213,0.38373748097014415,0.26599879786634156,0.49626146898485474,0.48382345793464593,0.6474520230802092,0.59678363303963
2022-07-11,29268.0,116752.0,108092.0,84291.0,190987.0,65186.0,198589.0,178562.0,158299.0,41223.0,5.0,1037.6924884107148,27.035706557957425,122805.0,0.0,3138500.0,3138500.0,3024.0,-1.615942771207752,0.161104507728425,-0.0096538787498304,-0.554587780120412,1.5272420615701592,-0.8731451982757691,1.6429206906301708,1.2348039272532234,0.9339094451816397,-1.4318454493881625,1,138572.16624866863,243354.2209488924,226727.4206954957,290929.4692639991,325324.6912752616,163590.19736379597,369672.8961175026,343609.0444850599,375002.829738744,245349.81971172115,61547.02750002524,0.19810960874022907,0.44264658244427907,0.41745988844944415,0.5108923524940578,0.5679687380509648,0.2650063571772525,0.6234747920944858,0.5939136015475379,0.6644103253045832,0.434950081656962
2022-07-18,106807.0,151373.0,74693.0,147600.0,57219.0,48145.0,49257.0,39975.0,182982.0,92930.0,20.0,1087.9810652464537,26.08547468569953,240026.0,0.0,3384624.0,3384624.0,3110.0,-0.0708590697938621,0.8245788536618703,-0.6117854862560493,0.7102489247831716,-1.047234674201461,-1.2020141255679568,-1.2693721448371047,-1.3884172687041976,1.4015628518345182,-0.419905998281603,1,189950.2997492012,297385.5325693354,210729.4524172974,322157.68155839946,252413.81476515692,146299.11841827756,271060.7376705016,246140.42669103597,407983.6978432464,240139.8918270327,63415.39565097806,0.3170398473870829,0.5425455527222492,0.38235687973705257,0.5615602863778874,0.4417804475523049,0.22382205272780192,0.47097568565678444,0.4287294905095005,0.700902252354162,0.4244310187140472
2022-07-25,32185.0,196308.0,46962.0,70428.0,80279.0,185092.0,193279.0,177795.0,56041.0,165128.0,0.0,1021.281207731698,25.163160903659715,209136.0,0.0,2876660.0,2876660.0,2902.0,-1.5578170646984555,1.6857099513921312,-1.111731939974872,-0.8315536339496997,-0.6034257398756614,1.44088318009974,1.5393643533660128,1.220285894123858,-1.0035091043265267,0.9930555831482104,-1,146155.17984952067,374739.3195416012,173399.67145037843,263722.60893503967,231727.28885909417,272871.47105096653,355915.4426023009,325479.2560146216,300831.21870594786,309211.93509621965,63147.86957858689,0.21558277718102117,0.6531687660170024,0.2953566346372302,0.4618766934687689,0.4001220391063291,0.5007911797389037,0.6055088804775902,0.5675240356323722,0.5602661575347095,0.550081741041155
2022-08-01,190171.0,135294.0,48295.0,151374.0,73028.0,106123.0,164353.0,174351.0,108920.0,48380.0,15.0,941.1323422931724,24.282214623649857,172813.0,0.0,3509415.0,3509415.0,3728.0,1.590296705811543,0.5164420578366814,-1.0877000398339758,0.7856488477689417,-0.7429772829284096,-0.083114843451505,0.9752455940999052,1.1550967075560172,-0.0016436710162495,-1.291778327884891,1,277864.1079097124,360137.5917249607,152334.80287022705,309607.56536102376,212064.3733154565,269845.8826305799,377902.2655613805,369638.5536087729,289418.73122356867,233907.16105773175,72663.35105785562,0.49833260203713137,0.6349491554390003,0.24442969857124783,0.5419078814925201,0.35840369942999634,0.495216380680473,0.6337544222997702,0.6285987643982207,0.5411300098997257,0.41163649753372683
2022-08-08,159643.0,144019.0,33807.0,151127.0,124263.0,40581.0,81246.0,162633.0,85681.0,46035.0,20.0,989.5130518854464,23.45548202615075,129063.0,0.0,3697681.0,3697681.0,3736.0,0.9819794043662932,0.683647328287255,-1.3488959657464312,0.7807140886334131,0.2430830271402089,-1.3479893949792652,-0.6455183458270956,0.9332944752093392,-0.4419385102661887,-1.3376714954027296,1,326361.4647458275,360101.55503497645,125207.88172213624,336891.5392166142,251501.6239892739,202488.52957834792,307987.35933682835,384416.13216526376,259332.2387341412,186379.29663463903,87365.95451190746,0.5781240484920452,0.6349027646030582,0.1793502550019447,0.5834462069467029,0.439995542682911,0.3558389432081244,0.5347448414838906,0.6467103325470754,0.4863442959763803,0.30757409657566775
2022-08-15,58044.0,85726.0,193420.0,131317.0,20126.0,108929.0,21435.0,108397.0,101571.0,50620.0,5.0,931.9918050180772,22.69501873407364,52454.0,0.0,3400186.0,3400186.0,3648.0,-1.042536761433495,-0.4334755176010303,1.5286761851829411,0.3849344186948579,-1.761120398440268,-0.0289627273795679,-1.811960546977105,-0.0933027148874712,-0.1408805905759467,-1.2479400783156125,1,253860.8788474965,301786.93302098586,268544.72903328174,333451.9235299685,171026.9743935643,230422.11774700877,206227.415602097,339046.6792991583,257170.3432404847,162447.57798078342,96423.41702158457,0.45329625192235257,0.54982866661455,0.5013320931420996,0.5784495740334521,0.2665033020274474,0.41702182284775346,0.3400761861045803,0.5874501830456559,0.48216280423242264,0.2523076993652559
2022-08-22,71214.0,161564.0,177504.0,159789.0,72329.0,43051.0,111357.0,53142.0,147556.0,170949.0,5.0,1021.1321213866768,22.011914014631195,70878.0,0.0,3464530.0,3464530.0,3392.0,-0.7801042778107901,1.0198784423337095,1.2417356580692858,0.9537702976696456,-0.7564301209636972,-1.3003216377812308,-0.0582895564935626,-1.1391878785942209,0.7303685243992437,1.1069763200869476,1,223530.5273084979,342636.1598125915,338630.83741996903,359860.1541179811,174945.1846361386,181304.27064820525,235093.4493612582,256570.00757949497,301858.20594429085,268417.54678847006,99800.52942223016,0.3913031027743083,0.6115599680164823,0.6151741456000465,0.6151104810612129,0.27545219474140825,0.30693587099360514,0.40108469494332116,0.4491667365873573,0.5619447146621213,0.47952013778819064
2022-08-29,134752.0,135668.0,191334.0,147449.0,47632.0,71474.0,177732.0,46916.0,46160.0,137360.0,10.0,1029.816167893816,21.416129072850755,232170.0,0.0,3692261.0,3692261.0,3585.0,0.4859879882802831,0.5236093668508378,1.4910688755851098,0.7072321287124638,-1.2317444857097628,-0.751795053635591,1.2361646593084117,-1.2570356938007765,-1.1907182487229573,0.4496178536661879,1,268870.31638509873,341249.6958875549,394512.5024519814,363365.09247078863,152599.11078168318,180256.56238892316,318788.0696167549,200858.00454769697,227274.9235665745,298410.52807308204,103095.63099293972,0.48188902002775885,0.6096318249216418,0.6845140606414212,0.6196895566971845,0.22435758696685046,0.3044756980762228,0.5518477768298241,0.3332227865370007,0.4210326675788739,0.5324262835668311
2022-09-05,68984.0,26102.0,188152.0,48699.0,129945.0,111748.0,156156.0,84324.0,37633.0,73352.0,20.0,964.5633601616288,20.91635179477432,243226.0,0.0,3808173.0,3808173.0,3948.0,-0.8245404538532071,-1.5761055514514604,1.4337024042810351,-1.265672586402747,0.3524378564914315,0.0254402716249902,0.8153865928655731,-0.5489645291289441,-1.3522739995850526,-0.8030601277759504,1,230306.1898310592,230851.8175325329,424859.5014711889,266718.0554824732,221504.4664690099,219901.93743335383,347428.8417700529,204838.80272861815,173997.9541399447,252398.31684384923,101908.6498451062,0.40561698349723097,0.41680284417475466,0.7156144114353397,0.46749561406490414,0.3786708696286585,0.39449087420059253,0.59392278196725,0.3419999478928531,0.2988522459935489,0.4489198394619632
2022-09-12,60774.0,138015.0,152396.0,93686.0,75176.0,145995.0,164579.0,196037.0,37014.0,181983.0,10.0,973.774544814126,20.519870058516684,194063.0,0.0,3494525.0,3494525.0,3588.0,-0.9881373172201324,0.568587105503846,0.7890777820470652,-0.3668871239329952,-0.7016372312834912,0.6863624095849427,0.9796530766275322,1.5655765855787225,-1.3640018065257862,1.3229188405099033,1,198957.71389863556,276526.09051951976,407311.7008827133,253716.83328948388,208078.67988140596,277936.1624600123,373036.3050620317,318940.28163717093,141412.7724839668,333421.99010630953,96979.8303920019,0.3374341999309351,0.506286248502007,0.6981388557223778,0.4427156818494405,0.34972539402085895,0.5099851394689261,0.6277176124990941,0.5575356747495184,0.2196871780449466,0.5870455180137026
2022-09-19,22568.0,46641.0,111267.0,87661.0,195399.0,89626.0,103807.0,145932.0,100532.0,183856.0,0.0,1005.9500358494088,20.232465460591584,118344.0,0.0,3065483.0,3065483.0,3047.0,-1.7494505646984218,-1.1824976374360645,0.047586393528748,-0.4872592850324296,1.6121546816154944,-0.4014852849478502,-0.2055306763324313,0.6171723483598881,-0.160565875570167,1.3595746625827867,1,141942.6283391813,212556.65431171184,355654.020529628,239891.09997369032,320246.2079288436,256387.69747600736,327628.783037219,337296.16898230254,185379.6634903801,383909.1940637857,87046.7615012039,0.20585597484724594,0.3772946723502198,0.6381191989972111,0.4152714587767091,0.5602313818238,0.4696733812874784,0.5653364244362935,0.5849389000114306,0.32606333007640864,0.6533413685587783
2022-09-26,140151.0,185656.0,186981.0,64247.0,154869.0,26960.0,196611.0,155720.0,69104.0,23191.0,20.0,952.0758374694312,20.05832900721557,154946.0,0.0,3845573.0,3845573.0,4039.0,0.5935713579901529,1.4815757919835917,1.4125911101587625,-0.955042485029468,0.8321210255779983,-1.6108568123049438,1.604345467445895,0.8024428936926483,-0.7560125904867765,-1.7847433584208556,1,225316.5770035088,313189.9925870271,400373.4123177768,208181.65998421417,347016.72475730616,180792.6184856044,393188.2698223314,358097.70138938155,180331.79809422808,253536.5164382714,83448.5813264114,0.39510074999311906,0.5681129083339166,0.6908484121090294,0.3484718171002285,0.599328245835324,0.3057348335089951,0.6519594445310253,0.6136712349757744,0.3140485029538763,0.45114706853027614
2022-10-03,153767.0,183817.0,39870.0,167820.0,198954.0,186844.0,135953.0,186205.0,192693.0,184232.0,0.0,949.0736092302986,20.0,86593.0,0.0,3927933.0,3927933.0,4138.0,0.8648910768213414,1.446333328676015,-1.2395895812346134,1.1142198953110658,1.6805736218378802,1.4746944799422324,0.4213849578848231,1.3794731934953857,1.5855511122569184,1.3669332259033442,1,288956.94620210526,371730.99555221625,280094.0473906661,292728.9959905285,407164.0348543837,295319.5710913626,371865.9618933988,401063.6208336289,300892.0788565368,336353.90986296284,87436.76699760999,0.5178977099025344,0.6495079133827457,0.5223711211544979,0.5139736305784972,0.6731250051527138,0.5402326006249434,0.6262478120461829,0.6658332249156661,0.5603658287777523,0.5912837700388951
2022-10-10,144375.0,174165.0,185650.0,125113.0,164790.0,172592.0,158563.0,116059.0,97231.0,110536.0,10.0,1049.5452819216448,20.05832900721557,86304.0,0.0,4174453.0,4174453.0,3977.0,0.6777410474983007,1.261363097112813,1.3885952668822938,0.2609860556308096,1.0230589456754076,1.1996495910408616,0.8623282319983091,0.0517261897242582,-0.2231078637953079,-0.0753451849259242,1,317749.16772126313,397203.5973313297,353706.42843439966,300750.3975943171,409088.42091263016,349783.7426548175,381682.57713603927,356697.17250017734,277766.2473139221,312348.34591777774,96480.3247118654,0.5650272605526219,0.679055345864405,0.6355793121844927,0.5274663049316196,0.6751965495336999,0.6224107142240223,0.6383627049608311,0.6118115094334858,0.520664076356385,0.555071972554817
2022-10-17,199262.0,123746.0,46790.0,24621.0,54560.0,56408.0,143797.0,118317.0,88388.0,124576.0,20.0,1004.5884247265589,20.232465460591584,211458.0,0.0,4057414.0,4057414.0,4038.0,1.7714488476956745,0.2951370190787187,-1.1148328303156327,-1.7467216975981297,-1.0984093470710317,-1.0425490738564758,0.5743597054366225,0.0944663706970179,-0.3906506695738359,0.1994267007672331,1,389911.5006327579,362068.15839879785,259013.8570606398,205071.23855659025,300013.0525475781,266278.24559289054,372806.54628162354,332335.30350010644,255047.74838835324,311985.00755066663,112127.4883432728,0.6617059129673064,0.6374239938357956,0.4832703804324319,0.34166783846297566,0.5278643312793839,0.4885636332921942,0.6274296142197837,0.5777265841786571,0.47802544444729145,0.5544969970932598
2022-10-24,156330.0,56631.0,138874.0,166106.0,96589.0,114006.0,83888.0,55046.0,36014.0,23631.0,10.0,977.6756256917618,20.51987005851668,236292.0,0.0,3765235.0,3765235.0,3851.0,0.915962789465608,-0.991049998261138,0.5452973216530687,1.0799762630912433,-0.2895261857189488,0.069016707152586,-0.5939937049510305,-1.1031483282965526,-1.3829481828436114,-1.776132273684033,1,390276.9003796547,273871.89503927866,294282.3142363839,289148.7431339541,276596.83152854687,273772.9473557343,307571.9277689741,254447.18210006383,189042.64903301196,210822.0045304,127546.95729672392,0.6621251469960983,0.5014642176999813,0.5469543686750195,0.5078236243130884,0.48726347791419045,0.5024402716548212,0.5340731529455716,0.4450590968150891,0.33472055718052357,0.36238569327457715
2022-10-31,59504.0,92991.0,45289.0,156198.0,42116.0,77134.0,93609.0,198136.0,112578.0,157244.0,20.0,932.3152444577112,20.91635179477432,163613.0,0.0,3592279.0,3592279.0,3853.0,-1.0134440183743345,-0.29424958180465,-1.1418935070684346,0.8820264917761901,-1.3379045066005308,-0.6425644845097309,-0.4044134498578329,1.605307161248263,0.0676621735543549,0.8387606011820526,1,293670.1402277928,257314.1370235672,221858.38854183035,329687.2458803725,208074.0989171281,241397.7684134406,278152.15666138445,350804.3092600383,226003.58941980716,283737.20271824,132732.72309140515,0.5259716956204192,0.4703177643271315,0.406940435745286,0.5729025699390582,0.3497153805373563,0.4398071129396063,0.48386131218265543,0.6038698749198301,0.41830031698172226,0.5072605072242609
2022-11-07,184231.0,24014.0,35485.0,156194.0,187316.0,171563.0,29077.0,121459.0,184827.0,62080.0,10.0,1034.094054275779,21.41612907285075,202155.0,0.0,4013258.0,4013258.0,3880.0,1.4719330799407102,-1.616119832792526,-1.3186442564917995,0.8819465766484892,1.456590604592275,1.179791241989535,-1.662925230711061,0.1539392000222665,1.4365189161409058,-1.023660462215642,1,360433.0841366757,178402.4822141403,168600.03312509818,354006.3475282235,312160.45935027685,316401.6610480644,195968.29399683067,331941.58555602294,320429.1536518843,232322.321630944,137948.48820817418,0.6256684452304636,0.2991435001866179,0.2838084524981798,0.6073160553671952,0.5475943782985494,0.5742439871697266,0.3175599636135027,0.5771480992688355,0.5910882512752528,0.40834738580563196
2022-11-14,33986.0,31093.0,64482.0,38030.0,152717.0,152413.0,40953.0,65893.0,60390.0,110353.0,5.0,972.6192715113212,22.01191401463119,68354.0,0.0,3594118.0,3594118.0,3695.0,-1.5219293727467098,-1.4804583875753787,-0.7958738075904006,-1.478826210762891,0.7907039905966835,0.8102213835513332,-1.431317874524782,-0.8978326759442387,-0.9211113137203052,-0.0789266133505573,1,250245.85048200545,138134.48932848417,165642.0198750589,250433.80851693408,340013.27561016614,342253.9966288386,158533.9763980984,265057.9513336137,252647.49219113056,249746.3929785664,132321.38325401914,0.44619753830534775,0.2037517785597156,0.2766682795655397,0.4362990130905018,0.5894979417237562,0.6121287639263936,0.23344214548097778,0.46531974118103864,0.47330889160246215,0.44369954199599093
2022-11-21,81858.0,38070.0,106188.0,102838.0,198595.0,195695.0,134682.0,121520.0,43711.0,171353.0,10.0,1074.4273778348215,22.695018734073635,72190.0,0.0,3935842.0,3935842.0,3663.0,-0.5680062249877018,-1.3467516629984555,-0.0439800136847638,-0.1840413117534062,1.6736643673962948,1.6455071596830428,0.3965977442006904,0.1550938284719292,-1.2371179243253112,1.114882861527121,1,232005.5102892033,120950.6935970905,205573.2119250353,253098.28511016045,402602.96536609967,401047.39797730313,229802.38583885905,280554.7708001682,195299.49531467832,321200.83578713983,122421.4880681987,0.4091665893076467,0.16400878781862177,0.37072632714575315,0.4415115789302863,0.6681484651555697,0.684239113001958,0.3901993665392225,0.4936745438100526,0.3493749250053173,0.5688302767634414
2022-11-28,149312.0,55777.0,24748.0,104717.0,144085.0,110327.0,87889.0,145818.0,111658.0,48671.0,5.0,1034.372403907738,23.455482026150747,56142.0,0.0,4010010.0,4010010.0,3876.0,0.7761183574182168,-1.0074159926410566,-1.512215533170571,-0.1465011805159229,0.624573950653045,-0.001983162779223,-0.5159656625039691,0.6150145181424858,0.0502315073419557,-1.2860832695703106,1,288515.3061735219,128347.4161582543,148091.9271550212,256575.97106609627,385646.7792196598,350955.43878638186,225770.4315033154,314150.86248010094,228837.697188807,241391.50147228388,116478.26256764276,0.5171338670671757,0.18094138932218656,0.2341471704777923,0.4482520075437634,0.6487991023417248,0.6239812891979702,0.3818091440346384,0.5500581231977499,0.42437707360789184,0.42697285279936575
2022-12-05,32666.0,76958.0,160507.0,58638.0,137718.0,151410.0,174893.0,81272.0,77993.0,142811.0,10.0,967.6743258237092,24.28221462364985,209470.0,0.0,3892722.0,3892722.0,4022.0,-1.548232400718006,-0.6015048369489535,0.935306395732593,-1.067103472848012,0.5020357249439225,0.7908648003652488,1.1807980978219812,-0.6067338082825592,-0.5875982513976286,0.5562974511671424,1,205775.18370411315,153966.44969495258,249362.15629301275,212583.58263965772,369106.0675317959,361983.2632718291,310355.2589019892,269762.5174880605,215295.6183132842,287645.9008833703,106585.90501710727,0.35266039677367067,0.24122144695004927,0.46433715511126716,0.35803226397718557,0.6285704856542157,0.6383844161154829,0.5385536965647525,0.47408397208178876,0.3948829956239078,0.514098152472986
2022-12-12,58660.0,102074.0,23709.0,87067.0,39256.0,163326.0,188639.0,87649.0,178285.0,147734.0,20.0,971.3811321147411,25.163160903659712,233043.0,0.0,3792645.0,3792645.0,3904.0,-1.0302620150468902,-0.1201836251854454,-1.5309470742406317,-0.4991266814960087,-1.3929475921240255,1.0208279561432962,1.448874446604112,-0.4860278144547075,1.312571722269693,0.6526437469839097,1,182125.1102224679,194453.86981697156,173326.29377580763,214617.14958379464,260719.6405190775,380515.9579630975,374852.1553411936,249506.5104928363,307462.3709879705,320321.5405300222,96099.97296074063,0.2991086022606196,0.33646798288724544,0.29518048635190436,0.36242047541110245,0.45780367387879783,0.6611042911558124,0.6299843388242348,0.435395397117553,0.5709795934273072,0.5674851073719707
